x,y,z,j1,j2,j3,j4
0.029401,0.251079,0.032986,6.6788,-62.4262,-6.6905,-3.7214
-0.578304,-0.118580,0.512289,-101.5878,-15.0363,20.5508,-16.6073
0.266042,-0.126068,0.068522,115.3547,-70.2343,24.6040,61.7121
0.210154,0.072412,0.045870,70.9878,-81.2604,33.6530,56.3700
-0.063636,-0.204534,0.099454,-162.7177,-41.7611,-59.6720,132.0284
-0.313803,-0.468514,0.369112,-146.1864,-17.0409,-8.3668,-46.3550
0.568111,0.088053,0.438925,81.1897,-4.3310,-22.8939,-76.9314
-0.256496,0.369738,0.948781,-34.7499,52.2593,-31.3659,-57.5741
-0.075365,-0.069286,1.092709,47.4065,76.5799,60.9615,81.5956
0.247747,-0.152516,0.051230,121.6170,-60.4016,-1.8804,-58.1356
0.175540,-0.427226,0.824678,157.6631,3.1788,61.0161,121.4762
-0.150619,-0.448347,0.251254,-161.4306,-49.3377,35.3289,-91.9844
0.197361,-0.198729,1.071301,135.1979,77.3679,-41.5620,-70.1493
-0.134718,-0.227596,0.076488,-149.3780,-78.6112,39.7455,-79.3568
-0.451028,-0.264467,0.463619,-120.3859,10.1578,-55.7983,116.4961
0.287246,-0.503150,0.414443,150.2781,-18.7744,6.8271,-99.5092
-0.272653,-0.535615,0.628642,-153.0218,6.8048,-5.2588,-59.2324
0.287023,-0.395671,0.424333,144.0425,8.4700,-64.6713,-155.9542
0.114227,-0.101658,1.051681,131.6681,43.6165,70.7354,30.0226
0.517508,-0.106461,0.497917,101.6246,14.0329,-56.2000,-121.7283
0.310891,-0.006001,0.303173,91.1059,-4.9110,-94.6101,-26.5411
0.137357,-0.586316,0.588239,166.8150,-2.4420,7.7908,-70.3925
-0.001756,0.426245,0.240099,-0.2361,-59.6480,51.6542,77.4240
-0.029812,0.037105,1.129538,141.2198,75.0482,48.6843,136.0689
0.365192,-0.365591,0.394651,135.0313,-40.1230,49.9158,-110.9418
0.551369,0.004417,0.632892,89.5410,-13.9785,47.5672,-6.4835
0.443053,-0.037361,0.977011,94.8202,34.1610,18.3841,33.6736
-0.134516,-0.395811,0.327825,-161.2296,-60.4703,73.2950,25.7620
0.510256,0.084736,0.432622,80.5712,-38.2484,54.8731,19.5323
-0.007749,0.169747,0.036454,-2.6138,-56.4901,-39.3164,59.9960
0.498248,-0.133213,0.298444,104.9686,-39.7106,26.8519,126.4065
-0.543373,0.032193,0.834169,-86.6094,29.7163,-11.3224,-29.5233
-0.127216,0.259097,0.073070,-26.1508,-72.8028,30.2278,-98.1373
0.432890,0.155437,0.670695,70.2484,42.7774,-79.4909,114.7187
-0.530051,-0.147460,0.386411,-105.5465,-31.8760,30.3038,44.9402
-0.133219,-0.370799,0.381427,-160.2379,7.7351,-87.6862,-36.5764
-0.160575,0.398861,0.650984,-21.9289,44.3774,-89.2287,26.8717
-0.210159,0.325153,0.995860,-32.8761,63.5005,-40.0698,-90.1592
0.378589,0.396765,0.772753,43.6571,6.2926,31.7310,52.9236
0.172732,-0.152506,1.022357,131.4413,34.4378,69.7336,143.6907
-0.224128,-0.007982,1.085657,-92.0397,46.4777,47.9344,118.7691
-0.274425,-0.431668,0.259558,-147.5546,-32.2109,0.3513,23.4950
-0.337845,0.034916,0.995783,-84.0994,28.2517,55.2793,53.4899
0.254794,-0.199965,0.070674,128.1251,-57.2481,-0.7212,31.5385
0.313268,-0.444700,0.337634,144.8372,-31.8969,19.0641,-43.4743
-0.280576,-0.065066,0.112224,-103.0562,-78.7029,49.7489,-60.5602
0.268337,-0.383405,0.763422,145.0126,48.9453,-68.3894,113.4327
-0.379829,-0.297049,0.942282,-128.0275,38.8361,-4.6305,11.7097
0.304098,0.247896,0.942123,50.8136,19.7176,56.5210,60.9779
-0.362404,0.088117,0.982745,-76.3339,67.6014,-49.9462,153.6952
0.350620,0.027275,1.012156,85.5519,69.6791,-45.9601,-83.9040
-0.487931,0.117503,0.846869,-76.4599,44.3995,-39.9328,126.4840
0.329019,-0.492972,0.468216,146.2801,-12.5743,4.5720,-8.7311
0.362877,0.315397,0.307156,49.0043,-9.9037,-48.1031,13.4578
-0.154526,-0.407379,0.370555,-159.2274,-55.6207,74.8620,53.5169
0.011431,0.029471,1.139723,21.1995,68.6555,44.1973,57.4537
0.483090,-0.001321,0.823988,90.1567,48.5684,-53.4151,-116.2781
-0.341406,-0.350863,0.806363,-135.7826,2.7267,54.2201,153.9553
0.421208,-0.361654,0.621200,130.6498,-14.6680,46.1984,-49.0872
-0.560260,-0.017894,0.654873,-91.8293,-9.4471,41.5640,112.5339
0.069623,0.083728,1.059708,-140.2552,73.8735,72.0647,-76.9315
0.334502,0.393615,0.604665,40.3586,28.2806,-63.1331,-134.9567
0.496259,-0.157343,0.471019,107.5917,-35.1372,57.3542,-23.0776
-0.160707,0.038660,0.195472,103.5261,-76.6879,-94.0054,-94.3942
0.574972,-0.060626,0.663040,96.0191,20.4024,-29.6625,95.7336
-0.144727,0.548521,0.474336,-14.7806,-24.8089,34.6441,118.6908
-0.393956,-0.387609,0.444984,-134.5348,2.5537,-39.6448,159.1394
0.335537,-0.050916,0.169137,98.6285,-27.2912,-56.9378,104.5175
-0.072259,-0.110608,-0.003036,-146.8438,-83.8976,16.1146,106.3468
-0.469393,0.252110,0.802062,-61.7599,8.4170,34.5214,-103.0489
-0.219771,-0.429184,0.807893,-152.8845,2.2127,56.7645,119.1617
0.384679,-0.031429,0.859476,94.6708,66.6620,-77.0770,-51.9232
-0.112073,0.044232,0.097969,111.5377,-75.7413,-70.3896,-72.8759
-0.501694,0.286850,0.696713,-60.2406,1.0446,25.1274,114.3458
-0.409231,-0.317919,0.273133,-127.8425,-33.8501,7.7708,102.6056
0.493358,0.150367,0.755511,73.0497,-2.3511,51.8211,60.9550
0.016670,0.021123,0.125615,-141.7192,-60.3079,-83.6165,-8.1053
-0.072012,0.340708,0.920080,-11.9344,73.8702,-73.7787,30.8752
0.155585,-0.097848,0.192129,-57.8340,-79.7377,-91.0721,-29.8736
0.154122,0.039886,0.106415,-104.5096,-80.6438,-69.4384,122.4771
0.430141,-0.162035,0.943799,110.6415,49.9136,-28.0083,38.8057
0.051274,0.057870,0.049107,-138.4584,-75.7194,-55.4403,143.2043
0.187126,0.517963,0.826148,19.8634,22.4028,4.0552,-17.2756
0.262352,-0.199838,0.902270,127.2972,76.7972,-81.8419,12.1312
-0.125626,0.232027,0.054846,-28.4325,-52.2838,-26.7545,98.1561
-0.181546,0.491419,0.685610,-20.2759,34.3041,-56.3096,-135.3136
0.353840,0.431090,0.689606,39.3792,-5.2895,39.9569,112.7410
-0.284825,0.047274,0.110065,-80.5761,-38.5219,-48.7096,47.4987
0.452121,0.178972,0.511160,68.4038,-37.0738,72.3349,-153.6800
-0.138315,-0.215432,0.199077,-147.2981,-23.4096,-82.4889,-148.4547
-0.529038,-0.261870,0.499579,-116.3351,0.0042,-18.7752,65.3426
-0.283294,0.313170,0.856789,-42.1326,6.0021,67.5870,-115.5712
-0.473604,0.320147,0.520227,-55.9421,8.8832,-36.1096,38.9649
-0.303076,0.190437,0.116533,-57.8569,-40.5710,-28.4894,134.1017
-0.377607,-0.317018,0.924565,-130.0150,38.9580,-9.6861,15.5196
0.024037,0.124755,-0.009874,10.9056,-76.6071,-2.9893,-152.4836
-0.078616,-0.277723,0.061105,-164.1945,-69.6032,21.0248,-97.4829
-0.236166,0.507233,0.418966,-24.9665,-3.2589,-31.0553,67.6478
0.177463,0.355635,0.932862,26.5194,64.9765,-57.5179,45.0933
0.259694,0.025834,0.239597,84.3190,-16.8813,-91.1508,-60.3697
-0.047292,0.017681,1.140606,-69.5008,67.2200,43.0040,-114.8370
-0.264098,-0.494085,0.638314,-151.8747,23.4921,-42.7946,-45.1445
0.457294,-0.168511,0.936117,110.2286,36.1097,0.1123,44.4551
-0.283364,-0.243569,0.809519,-130.6811,66.3030,-88.4550,-27.4409
0.188519,-0.562369,0.691517,161.4677,9.8552,1.9146,50.0358
-0.204467,0.528591,0.715065,-21.1472,0.7268,30.7612,-140.7465
-0.298930,0.458381,0.614022,-33.1101,-16.9583,50.2316,45.8910
0.463522,-0.181170,0.548097,111.3482,24.3899,-69.7616,11.3933
-0.387444,-0.420133,0.393152,-137.3180,-13.8805,-10.2039,-25.0853
0.241450,-0.532759,0.454092,155.6197,-5.7764,-15.4022,-65.6919
0.420453,-0.142200,0.798056,108.6859,-2.4252,71.1862,-11.0833
-0.380623,-0.101126,0.182228,-104.8789,-63.5767,44.6446,-63.5923
-0.560647,-0.102510,0.384572,-100.3616,-16.0390,-6.9732,-25.8490
-0.284838,0.297448,0.245109,-43.7594,-62.6023,57.7944,9.3988
0.454554,0.223374,0.582526,63.8299,-26.7453,67.0325,43.3182
-0.075041,-0.279338,0.221162,-164.9631,-18.6485,-81.9062,-5.3649
-0.107980,-0.457907,0.535627,-166.7313,25.8167,-78.3260,-76.8850
0.144081,0.483602,0.737781,16.5905,41.1797,-58.6464,-75.3556
0.402198,0.232526,0.838925,59.9661,5.8137,57.3669,150.8405
-0.072306,0.053739,0.066390,126.6205,-75.0315,-61.4938,-54.6637
0.085766,0.560480,0.627468,8.7000,-11.4811,39.6065,-48.0061
0.150903,-0.177023,1.121106,139.5543,77.3271,-25.6545,67.6402
0.327109,-0.009516,1.050211,91.6664,39.8327,37.2911,-28.1122
0.077499,-0.295725,0.073729,165.3151,-68.5461,23.4181,93.0649
-0.419000,0.373217,0.365650,-48.3075,-25.6571,11.4760,-66.4993
0.024650,-0.130909,0.004173,169.3363,-67.1539,-23.7807,-17.0282
0.102432,0.289370,1.095756,19.4931,64.3575,-12.3652,21.2754
0.540579,0.254949,0.564156,64.7505,5.1035,-16.0094,-96.0060
0.186729,-0.416658,0.974645,155.8600,41.7001,-2.0812,-47.9972
-0.503564,-0.109841,0.454043,-102.3050,-37.2561,57.8916,109.7189
-0.350298,-0.462365,0.567142,-142.8516,12.1135,-32.4933,-96.1697
0.394625,-0.400387,0.451177,135.4152,-27.2459,34.8446,150.9986
-0.043672,-0.170917,0.159174,-165.6667,-34.2924,-83.2823,141.1544
-0.119876,-0.190687,0.022422,-147.8443,-63.8470,-10.0405,-78.2336
0.516444,0.121314,0.298180,76.7808,-23.2658,-11.3864,9.7992
-0.054692,0.385041,0.177835,-8.0843,-27.6067,-44.8003,104.8243
-0.444871,-0.188738,0.436738,-112.9893,10.8449,-67.8976,154.8950
0.424281,0.099693,0.569850,76.7771,33.6532,-89.1823,-157.2502
-0.062490,0.037176,1.065055,120.7487,69.4317,72.5449,28.6217
0.172316,0.303171,0.087346,29.6130,-54.3565,-0.8480,-121.1695
-0.292619,-0.487955,0.396766,-149.0495,-11.1442,-16.2145,159.6089
-0.212941,-0.029954,1.143772,-98.0072,67.8530,3.0635,103.1099
-0.377984,-0.204247,0.389856,-118.3850,7.6363,-79.1732,115.4091
-0.471510,-0.131240,0.348114,-105.5540,-47.0580,53.2499,-56.6111
-0.182022,0.044689,0.075042,-76.2058,-47.4240,-54.5358,133.8536
-0.146517,-0.384227,0.747015,-159.1267,56.3308,-86.9333,-59.4053
0.151537,-0.030244,0.127444,101.2870,-40.5887,-76.5402,-134.1808
-0.345439,0.072614,0.242727,-78.1289,-14.3250,-73.2947,-154.3714
0.463722,-0.139869,0.665648,106.7845,-18.8930,72.0784,-96.6623
-0.420451,-0.019949,0.161763,-92.7164,-35.9580,-21.4391,43.7660
-0.466269,0.252015,0.818819,-61.6090,11.1946,31.7023,-55.5357
-0.045579,0.464680,0.281579,-5.6020,-13.1676,-47.4638,-135.6798
0.252494,-0.441046,0.530663,150.2094,20.9243,-65.5505,84.3720
-0.180445,-0.012893,0.009112,-94.0869,-78.4497,14.5801,-115.5910
-0.189727,-0.111307,0.028341,-120.3989,-76.8928,20.8878,-17.3019
0.350259,-0.273566,0.488110,127.9912,21.5387,-84.0162,111.1686
0.247761,0.255116,0.158008,44.1620,-30.0257,-48.5592,63.2202
0.377731,0.234204,0.800431,58.1999,54.7685,-70.6470,104.6890
0.181170,-0.397082,0.824416,155.4750,1.3909,69.2278,112.2238
0.178010,0.355808,0.342964,26.5787,1.4577,-81.2354,150.9754
-0.299175,0.326775,0.829961,-42.4753,2.7004,66.2397,-154.6170
-0.181049,-0.174377,0.220074,-133.9246,-20.3746,-88.3147,78.3754
0.122871,0.087733,1.039274,54.4723,41.8589,74.8540,-2.3158
0.081063,-0.325336,0.079739,166.0087,-52.9188,-7.8506,-23.9054
0.087811,0.413795,0.213196,11.9810,-59.1911,44.5706,-39.1425
0.031720,0.384389,0.833500,4.7174,65.7268,-81.7104,-92.7455
0.360744,-0.184745,0.825122,117.1181,62.2453,-77.9802,3.2448
0.127710,-0.280919,1.046417,155.5528,74.9038,-44.8985,41.4793
0.114143,0.438556,0.973975,14.5887,36.1060,11.8322,67.9791
-0.078690,-0.029004,0.047918,69.7670,-76.7500,-54.5225,-159.8286
-0.461006,-0.127765,0.734012,-105.4904,45.3986,-68.4165,-93.7861
0.405993,0.418760,0.539350,44.1131,-16.0331,29.2151,156.8644
-0.419132,-0.000451,0.322824,-90.0617,-60.4697,72.1212,-17.5682
-0.096740,-0.227733,0.109795,-156.9845,-38.8434,-57.5819,-16.7104
0.434789,-0.055892,0.979514,97.3252,51.3204,-21.7231,60.4261
-0.272129,0.050498,1.029407,-79.4873,34.4159,59.0079,148.1792
-0.096323,-0.486162,0.248395,-168.7931,-26.3056,-18.0905,-10.9138
-0.278326,0.298736,0.184619,-42.9744,-60.4912,39.9671,142.9515
-0.262372,-0.324601,0.898637,-141.0517,12.9895,60.0743,-94.9428
-0.166792,0.472352,0.830139,-19.4486,44.7925,-44.5601,-18.2245
0.068267,-0.221833,1.135070,162.8947,71.1885,-9.3734,63.4497
-0.343002,-0.064343,0.198428,-100.6245,-73.1070,63.1492,-86.8618
0.387122,-0.042621,0.936563,96.2829,18.5546,58.9146,84.2314
-0.444904,0.252800,0.617584,-60.3943,-21.9216,64.6390,61.0980
-0.212174,-0.431833,0.855465,-153.8336,10.4314,47.3234,-88.9788
-0.156152,0.339675,0.888164,-24.6888,69.3195,-74.5179,-73.4572
-0.056985,-0.096179,1.090492,30.6465,77.6043,61.0545,144.9447
-0.179210,-0.021037,0.108679,83.3047,-83.6764,-67.6715,89.5481
0.206618,0.554504,0.696511,20.4363,13.0816,-4.6915,-6.2611
0.495103,-0.250220,0.542462,116.8116,-22.9195,46.5394,-105.0614
-0.180091,-0.460934,0.561990,-158.6589,-30.5886,70.9576,140.6544
-0.145921,0.047542,0.169415,108.0459,-75.7340,-88.5091,144.5694
-0.098312,-0.324552,0.094484,-163.1477,-64.4136,22.6263,31.4758
-0.131260,0.389468,0.344092,-18.6251,1.1986,-77.9088,-149.6130
-0.273541,0.431636,0.460293,-32.3637,11.2245,-60.1754,-43.3866
-0.080086,-0.374940,0.230921,-167.9429,-67.6663,62.6169,154.8971
-0.210941,0.296746,0.820674,-35.4070,68.4081,-89.0456,147.5332
-0.264870,0.355240,0.342203,-36.7085,-55.7301,68.3019,101.8055
-0.270456,-0.093541,0.057295,-109.0788,-68.9821,18.5814,123.2685
-0.320886,-0.302233,0.991264,-133.2853,40.6430,5.7257,-98.8810
-0.030362,-0.052663,1.089589,-150.0350,57.0909,64.5974,-26.6055
-0.487280,-0.071658,0.753643,-98.3658,-5.3803,61.1921,-8.1089
0.079538,-0.070052,0.016226,131.3718,-64.2146,-36.8149,118.7613
0.137981,-0.147328,0.123251,136.8763,-38.1868,-69.5298,46.5959
0.352335,0.085526,0.310455,76.3559,-3.1980,-84.6201,-123.6267
0.145414,0.537258,0.403791,15.1448,-29.8823,29.8734,-35.0133
-0.043383,0.315367,0.865318,-7.8327,77.6437,-91.5518,4.9028
0.480328,0.088223,0.857951,79.5924,11.8090,43.5115,-0.6602
-0.020022,0.047118,1.091139,156.9776,69.6829,64.4149,23.5347
-0.100221,-0.017662,-0.000157,-99.9946,-69.4721,-25.6292,42.3184
0.048933,0.499451,0.493868,5.5956,16.9252,-66.0636,75.2021
-0.213832,0.493307,0.628462,-23.4351,-16.8561,54.0116,11.7777
0.410003,0.142294,0.986079,70.8604,34.6679,20.3947,31.0011
0.034097,0.566917,0.773026,3.4418,13.4008,12.9778,-86.4918
0.174855,0.505144,0.300103,19.0932,-26.3850,-3.0231,-68.1032
-0.156800,-0.385806,0.636909,-157.8821,44.1983,-93.5222,52.3826
-0.171924,-0.556604,0.734679,-162.8351,17.4466,-6.2221,86.5759
-0.344125,-0.108133,1.056604,-107.4441,46.1570,16.2543,98.3940
0.391432,0.423864,0.593264,42.7220,-12.9247,34.6044,-109.5407
-0.415851,0.269712,0.726272,-57.0334,42.0384,-63.2637,65.7146
0.010773,0.593671,0.539336,1.0396,-11.9694,19.4781,-130.5906
-0.043464,0.051393,0.003210,-40.2220,-70.0992,-32.1534,52.2501
-0.572021,0.061251,0.729559,-83.8881,6.1733,20.3226,65.2277
-0.464048,-0.256309,0.328261,-118.9133,-36.7318,27.4643,95.5457
0.140863,-0.017690,1.163805,97.1580,71.7086,11.1702,15.0857
0.086664,0.548136,0.813302,8.9844,26.3187,-8.4935,56.4306
0.567789,-0.168654,0.645657,106.5433,-1.3473,18.5578,-138.7342
0.333720,0.046246,0.994701,82.1103,27.9843,56.3564,13.3469
-0.430589,-0.202037,0.521737,-115.1365,23.4619,-76.2285,-10.8032
0.530249,0.249523,0.541323,64.7995,7.4055,-27.1005,153.1128
-0.258211,0.151681,0.201301,-59.5688,-21.6421,-75.0669,-114.3640
-0.223962,0.064836,1.131896,-73.8545,61.2337,14.1723,-73.9808
0.516985,0.126801,0.517368,76.2191,-29.3620,55.6569,-19.9850
0.488766,-0.168173,0.337027,108.9871,-9.4224,-38.3376,145.4869
0.034624,0.232955,0.153823,8.4539,-31.5465,-73.7207,-28.2938
-0.527481,-0.052733,0.549615,-95.7090,-26.7389,57.7252,-60.6229
0.334306,0.244805,0.994383,53.7855,56.6178,-28.1620,117.8698
-0.318940,-0.487893,0.510660,-146.8270,-18.0673,27.3492,16.9183
-0.224280,0.550196,0.474022,-22.1776,-10.8453,1.7673,-60.6153
-0.563210,-0.205077,0.638539,-110.0077,2.3403,7.8198,-138.6713
0.422405,-0.117747,0.719042,105.5760,50.1662,-82.1688,33.5436
0.163950,0.506855,0.652001,17.9246,30.0878,-54.9902,82.9655
-0.296793,0.339331,0.178846,-41.1743,-42.7246,2.5603,-62.3758
0.123521,0.373327,1.000947,18.3076,32.4258,35.2994,-9.3106
0.440029,-0.342506,0.444318,127.8962,-28.7545,36.6682,32.1035
0.225994,-0.350126,0.325968,147.1592,-60.7567,73.3489,-39.2898
-0.023324,-0.065406,0.081249,19.6267,-70.5051,-68.0659,-141.8581
-0.080176,0.158155,0.147230,-26.8826,-35.9736,-79.8365,-146.1617
-0.336671,0.125219,0.130280,-69.5982,-36.7356,-35.6080,-157.1523
-0.321857,-0.321088,0.341063,-134.9315,-53.7758,64.4523,4.3023
0.463856,0.013901,0.301646,88.2834,-9.1726,-53.4439,0.9898
-0.080587,0.125764,-0.004363,-32.6508,-77.5195,4.4858,-154.8112
0.440665,-0.184619,0.505648,112.7315,21.0895,-74.8301,-11.1135
0.315945,-0.269570,0.142825,130.4714,-48.6122,5.1761,-89.5096
0.232286,-0.336923,0.889402,145.4163,10.9610,64.6594,39.3803
-0.535688,0.096756,0.553958,-79.7616,18.3751,-51.7449,42.8608
-0.454546,0.055380,0.887335,-83.0535,53.7918,-48.7378,-36.5549
0.512696,0.158992,0.855544,72.7709,28.4904,-3.1821,131.9657
-0.311031,-0.039202,0.110094,-97.1836,-73.4892,41.9188,-126.9315
0.044089,0.526253,0.414034,4.7890,2.0800,-47.7397,-151.6083
0.465779,0.055091,0.294091,83.2545,-51.6972,49.7665,-87.3459
-0.341272,0.256588,0.415676,-53.0620,11.7899,-82.9260,47.8335
0.055063,0.070012,0.075139,-141.8156,-73.8230,-64.7973,94.7103
0.298085,-0.343443,0.253667,139.0443,-17.3677,-44.6544,95.4934
0.449955,-0.105453,0.555071,103.1899,29.1878,-81.3246,-46.0885
-0.181208,-0.227045,0.078558,-141.4060,-73.5004,32.9883,118.6444
-0.068665,0.362238,0.973209,-10.7335,24.6989,54.3630,-29.5250
-0.157773,-0.203009,0.033973,-142.1466,-65.5109,1.7512,88.4184
-0.181368,-0.141803,0.158407,-128.0202,-31.0531,-75.8534,-31.8291
-0.446621,-0.399164,0.649257,-131.7885,4.4328,5.2220,112.7595
0.320537,-0.265975,0.581335,129.6852,36.9330,-94.5563,12.2573
0.307671,-0.518666,0.555448,149.3237,-1.7454,-1.4146,-109.3254
-0.100080,0.373551,0.791636,-14.9982,63.2080,-87.7916,-103.1259
0.162536,0.391227,0.312636,22.5606,-60.0196,68.9765,-91.7830
0.399901,0.073763,0.163333,79.5491,-32.8951,-31.0672,16.1119
-0.139550,0.026693,1.166194,-79.1714,74.5502,4.4075,117.2361
-0.018468,-0.146567,1.068696,7.1815,80.3418,65.5726,144.0210
0.281229,0.120955,0.081755,66.7278,-46.4198,-29.1321,154.9272
-0.074216,-0.366786,1.014237,-168.5611,34.0043,37.0697,-158.3719
0.559645,-0.027694,0.512488,92.8329,-24.1773,42.1905,-63.4202
-0.563051,-0.123657,0.478935,-102.3866,-21.8021,28.7549,-44.9077
-0.033565,-0.019195,0.023674,60.2354,-75.2591,-45.7085,-152.7040
0.372144,0.288594,0.213768,52.2068,-30.5256,-17.7643,103.0814
0.069004,0.104488,-0.009279,33.4408,-75.0115,-7.2261,28.5974
0.158189,-0.205562,1.104592,142.4201,51.8167,28.7918,148.0808
-0.327076,0.335794,0.199759,-44.2466,-38.7576,-0.7005,-149.9234
-0.414774,0.204546,0.781128,-63.7498,50.8260,-67.8022,118.8960
0.529777,-0.111729,0.410968,101.9090,-0.6603,-40.6265,-139.0280
0.148841,-0.299538,0.101187,153.5771,-42.8276,-29.6789,83.9252
0.470582,0.134842,0.483400,74.0107,16.8599,-69.6688,50.2604
0.132085,0.154657,0.012450,40.4990,-67.9507,-5.6358,158.6648
-0.166691,0.470390,0.254519,-19.5127,-40.8475,18.7094,4.3287
-0.266395,-0.481220,0.745729,-151.0318,1.8346,36.3089,157.0612
0.064486,0.140209,0.106105,24.6990,-43.8653,-69.8649,-121.0970
0.489300,0.231741,0.801252,64.6570,34.2123,-29.0633,31.4588
0.247441,-0.233084,0.952355,133.2886,20.2679,67.8461,104.1376
-0.464816,0.077629,0.775418,-80.5186,49.0514,-65.7071,-41.9481
0.049814,-0.185323,0.154785,164.9547,-33.8351,-80.1975,-151.2891
-0.218282,-0.213799,0.914186,-134.4055,80.8891,-84.3179,30.5861
0.311010,-0.015220,0.279629,92.8016,-8.6700,-90.1140,119.8131
0.191799,-0.304222,0.126325,147.7703,-65.3418,33.3853,107.0570
0.477481,-0.266359,0.399536,119.1546,-3.6688,-35.4810,-57.9940
-0.047258,-0.255640,1.124745,-169.5265,64.5671,-0.1913,-82.1226
-0.009414,-0.003799,1.145469,68.0247,73.9813,41.5441,-37.6323
0.499413,-0.100975,0.420750,101.4304,-40.3595,56.5565,23.2733
-0.466112,0.210269,0.763605,-65.7192,-1.6570,52.4910,-22.5677
0.011785,0.444393,0.277424,1.5192,-56.5984,54.9068,24.7512
0.092787,0.183167,0.206161,26.8654,-25.3594,-91.8209,6.4927
-0.242710,0.134382,0.076835,-61.0280,-76.0320,36.2340,102.2616
0.589058,0.023508,0.699935,87.7147,15.4176,-9.4642,-155.7454
0.081703,-0.106315,1.125738,142.4578,58.3691,43.4864,-141.9543
-0.287845,0.388286,0.607656,-36.5504,-26.5879,74.6328,-6.6836
-0.258074,0.409045,0.688187,-32.2486,41.0611,-70.8178,-55.4953
0.191346,0.020764,0.042917,83.8067,-54.3814,-38.7055,24.2556
0.322818,0.079520,1.008142,76.1618,30.5456,53.0379,86.6953
0.318168,-0.328790,0.187075,135.9406,-38.6842,-4.7610,-95.4218
-0.296957,0.016509,1.067266,-86.8180,42.7784,38.5070,76.7029
0.250763,-0.456439,0.567308,151.2161,-26.3886,61.6897,33.3106
-0.220281,-0.293944,0.977133,-143.1521,25.4186,53.5226,-30.4324
0.453393,-0.059340,0.270306,97.4565,-53.8840,48.3643,-85.8039
-0.183305,0.243334,0.907352,-36.9910,80.9521,-85.9658,-105.7646
-0.173346,-0.134763,1.097781,-127.8622,49.2876,43.2509,-155.8025
0.383474,-0.394036,0.633065,135.7783,25.2643,-48.3059,-80.5634
0.438818,-0.016183,0.333688,92.1120,-56.7211,68.0947,-56.7470
0.118449,0.206454,0.031521,29.8443,-73.1599,16.0020,3.5220
-0.400149,0.208115,0.184438,-62.5213,-46.5722,12.8579,52.1163
-0.391976,-0.042805,0.146705,-96.2322,-36.0309,-28.2855,68.8021
0.481537,0.046018,0.377576,84.5411,1.7721,-60.3593,1.7324
0.193551,0.227994,1.084456,40.3289,70.8081,-27.8053,-138.3683
-0.346620,0.475459,0.713372,-36.0928,14.2403,-3.5465,-146.1655
0.316195,0.415317,0.552216,37.2832,21.6812,-61.0029,-102.6394
-0.093604,0.018341,0.085081,101.0861,-73.5493,-67.9022,-14.8690
0.105262,0.448223,0.432643,13.2160,12.2001,-74.8638,19.8615
-0.314384,-0.132315,0.934922,-112.8249,75.0114,-71.9499,-152.8136
-0.343263,-0.267762,0.781154,-127.9560,55.2003,-76.1053,149.3026
0.119418,0.400735,0.803928,16.5939,59.1733,-77.7675,61.1602
0.144266,-0.091993,1.102013,122.5241,51.5283,49.7477,13.7720
0.049892,0.035977,1.156931,-125.7949,82.6967,32.5073,61.3147
-0.129803,-0.295956,1.076694,-156.3182,66.1508,-22.2708,45.6658
0.250762,0.531879,0.455318,25.2422,-7.5884,-10.5881,12.0837
0.482753,0.083158,0.623556,80.2263,-23.8492,72.1037,148.7649
0.323482,-0.355974,0.550177,137.7379,26.5774,-75.3503,65.2982
0.264835,-0.048554,0.984334,100.3890,26.6743,74.0959,135.3363
0.578649,0.003879,0.503500,89.6159,-19.8831,29.9640,75.8856
0.497473,-0.102579,0.766534,101.6511,41.9548,-53.4598,-110.2319
0.024658,-0.058181,-0.001464,157.0321,-71.8195,-29.0484,27.9478
-0.519801,-0.181990,0.458885,-109.2959,-29.8150,42.4524,-30.9380
-0.017186,0.370755,1.049132,-2.6540,58.0944,-15.5770,-72.2854
0.111374,0.286650,0.121335,21.2329,-36.3750,-48.3868,104.7169
-0.155335,-0.272271,1.013058,-150.2946,76.9783,-56.2336,86.6828
-0.123404,-0.170473,0.018847,-144.0995,-63.7059,-13.8637,-62.9179
-0.404961,-0.037658,0.871200,-95.3128,7.7411,69.2370,-153.9365
0.375202,0.144430,0.440615,68.9463,16.8323,-92.0966,23.0817
0.251759,-0.104190,0.255309,112.4821,-13.8960,-92.5515,-144.5751
